YEAR     JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC     DJF     MAM     JJA     SON     ANN
1840    -3.6   -3.0   -1.8    5.3    6.7   14.7   15.3   15.5   12.3    4.5    1.7   -3.8   -1.90    0.17   12.23   10.77    5.32
1841    -6.4   -6.3    0.0    4.2   11.8   14.3   14.6   15.6   11.4    6.1    0.8    1.9   -1.23   -0.70   13.57   11.03    5.67
1842    -2.2    0.5    0.2    3.3   11.1   14.0   14.9   18.8   10.5    5.3   -1.0    2.3   -0.30    1.33   13.33   11.53    6.48
1843    -0.5   -3.3   -2.1    1.1    6.4   12.9   17.1   18.7   11.8    4.0    2.0    1.4    0.97   -1.43   12.13   11.50    5.79
1844    -5.0  -10.9   -4.6    4.7    9.7   12.7   14.1   14.7   11.7    6.2    0.1   -3.9   -2.93   -3.60   12.17   10.87    4.12
1845    -0.4   -8.9   -5.8    3.0    7.2   15.0   17.6   16.1   11.2    4.7    3.1   -1.8    0.30   -3.90   13.27   10.67    5.08
1846    -3.5   -4.5    1.6    3.1    7.4   14.4   18.3   20.9   12.7   10.8    2.9   -6.0   -2.20    0.07   13.37   14.80    6.51
1847    -4.0   -5.7   -1.2    0.1    7.3   14.6   16.0   17.7   11.6    5.0    5.0    0.2    0.40   -2.27   12.63   11.43    5.55
1848    -6.5   -2.5   -0.1    4.1   11.2   15.4   16.9   14.4   11.3    6.6   -0.8   -1.4   -2.90    0.50   14.50   10.77    5.72
1849    -5.9   -1.8   -1.7    2.0    9.8   12.9   15.9   15.8   11.3    5.0    1.0   -3.0   -2.63   -0.50   12.87   10.70    5.11
1850    -8.6   -1.7   -3.8    2.7   10.7   16.3   17.7   17.4   10.6    4.6   -0.5    0.1   -3.00   -0.93   14.90   10.87    5.46
1851    -1.8   -2.2   -3.4    4.0    7.6   14.3   16.7   15.2   11.5    8.4    2.2    0.4    0.27   -0.53   12.87   11.70    6.08
1852    -1.6   -4.5   -1.3    0.7   10.9   16.0   19.8   17.9   12.8    3.1   -0.5   -0.3   -0.80   -1.70   15.57   11.27    6.08
1853    -0.3   -7.2   -7.4    0.2   10.0   16.9   18.9   15.3   12.5    7.0    2.7   -1.9    0.17   -4.80   15.27   11.60    5.56
1854    -4.4   -3.5    1.1    4.7   11.1   15.1   19.7   18.6   11.6    7.0   -0.5   -2.3   -2.40    0.77   15.30   12.40    6.52
1855    -5.5  -11.0   -3.4    2.7    8.0   15.6   21.4   15.6   11.1    8.0    1.5   -5.4   -3.13   -3.90   15.00   11.57    4.88
1856    -4.1   -5.6   -2.2    4.1    7.1   14.2   16.4   13.0   11.0    7.9   -2.8   -2.4   -3.10   -1.23   12.57   10.63    4.72
1857    -5.9   -0.9   -0.7    2.1    8.7   14.0   16.9   19.4   13.0    9.3    2.6    2.7   -0.20    0.17   13.20   13.90    6.77
1858    -1.5   -3.0    0.0    3.7    9.6   16.6   19.9   19.1   15.1    7.1   -1.5   -0.7   -1.23    0.23   15.37   13.77    7.03
1859     0.2    0.1    0.7    2.2    9.7   15.8   17.0   16.9   11.7    5.7    2.0   -3.2   -0.33    1.00   14.17   11.43    6.57
1860    -1.8   -6.2   -2.7    3.4    7.4   14.3   16.4   15.2   11.5    5.4    1.0   -5.3   -2.03   -1.83   12.70   10.70    4.88
1861    -8.6   -1.3   -0.2    2.2    5.9   15.8   18.1   15.2   10.0    8.1    0.6    0.1   -2.63    0.23   13.27   11.10    5.49
1862    -7.2   -6.8   -4.4    2.9   10.2   13.0   14.0   13.8   11.0    7.4    2.9   -1.8   -2.03   -2.77   12.40   10.73    4.58
1863     0.9    0.9   -0.2    3.8    8.1   14.5   14.3   15.0   11.8    8.5    3.5   -0.5    1.30    1.50   12.30   11.77    6.72
1864    -4.1   -1.6   -1.9    2.2    5.1   14.5   15.9   12.0   10.7    3.3   -1.1   -0.6   -1.93   -0.43   11.83    8.67    4.53
1865    -2.7   -8.8   -4.2    4.3   10.8   10.8   18.7   14.0   12.4    4.8    3.7    1.0    0.67   -2.90   13.43   10.40    5.40
1866     1.4   -3.0   -5.8    3.9    7.0   15.4   14.4   14.8   13.5    6.2   -1.0   -2.6   -0.73   -1.63   12.27   11.50    5.35
1867    -9.4   -2.0   -5.0    0.5    3.4   11.8   14.5   14.8   10.5    7.1    0.1   -7.6   -5.63   -2.17    9.90   10.80    3.22
1868    -5.5   -1.5    0.1    3.4   10.4   15.3   18.5   18.8   11.2    6.6    0.5   -1.0   -2.00    0.67   14.73   12.20    6.40
1869    -2.1   -0.5   -2.1    5.8    7.4   12.1   16.0   14.6   11.2    5.5   -0.3   -0.8   -1.07    1.07   11.83   10.43    5.57
1870    -1.1   -7.1   -2.3    5.4    8.9   13.7   16.9   14.6   11.1    4.9    2.5   -7.2   -1.93   -1.33   13.17   10.20    5.03
1871    -5.2  -12.2    1.8    0.6    6.2   10.9   16.5   15.7    8.8    5.1   -1.3   -2.9   -3.13   -3.27   11.20    9.87    3.67
1872    -0.1   -1.5   -0.9    3.9   10.3   14.9   18.5   14.9   11.3    8.7    3.5   -1.7    0.57    0.50   14.57   11.63    6.82
1873     1.8   -2.4   -0.6    2.4    5.8   14.9   18.2   15.4   11.9    6.2    2.1    0.1    1.33   -0.20   12.97   11.17    6.32
